study,control,value,seed,width,height,teams,ok,detail,tel:gauntlet.court.radial-width,tel:gauntlet.gate.width,tiles:stone,tel:gauntlet.home.tower-level,tiles:wheat,tiles:wood,tiles:algae,tiles:cherry,tel:gauntlet.partition.width,tel:gauntlet.home.towers,tel:gauntlet.home.farm-area,tel:gauntlet.court.wheat,tiles:orange,tiles:prune,sites4x4
ablation,wood-amount,0,7,256,256,4,True,,34.56,7.0,4636,1.0,2749,120,335,20,2.0,2.0,4753.0,69.25,20,20,7530
ablation,wood-amount,25,7,256,256,4,True,,34.56,7.0,4636,1.0,2749,140,335,20,2.0,2.0,4753.0,69.25,20,20,7508
ablation,wood-amount,50,7,256,256,4,True,,34.56,7.0,4636,1.0,2749,160,335,20,2.0,2.0,4753.0,69.25,20,20,7489
ablation,wood-amount,75,7,256,256,4,True,,34.56,7.0,4636,1.0,2749,180,335,20,2.0,2.0,4753.0,69.25,20,20,7470
ablation,wood-amount,125,7,256,256,4,True,,34.56,7.0,4636,1.0,2749,220,335,20,2.0,2.0,4753.0,69.25,20,20,7427
ablation,wood-amount,150,7,256,256,4,True,,34.56,7.0,4636,1.0,2749,240,335,20,2.0,2.0,4753.0,69.25,20,20,7415
ablation,wood-amount,175,7,256,256,4,True,,34.56,7.0,4636,1.0,2749,260,335,20,2.0,2.0,4753.0,69.25,20,20,7395
ablation,wood-amount,200,7,256,256,4,True,,34.56,7.0,4636,1.0,2749,280,335,20,2.0,2.0,4753.0,69.25,20,20,7378
ablation,wood-amount,225,7,256,256,4,True,,34.56,7.0,4636,1.0,2749,300,335,20,2.0,2.0,4753.0,69.25,20,20,7358
ablation,wood-amount,250,7,256,256,4,True,,34.56,7.0,4636,1.0,2749,320,335,20,2.0,2.0,4753.0,69.25,20,20,7338
ablation,wood-amount,275,7,256,256,4,True,,34.56,7.0,4636,1.0,2749,340,335,20,2.0,2.0,4753.0,69.25,20,20,7325
ablation,wood-amount,300,7,256,256,4,True,,34.56,7.0,4636,1.0,2749,360,335,20,2.0,2.0,4753.0,69.25,20,20,7313
ablation,algae-amount,0,7,256,256,4,True,,34.56,7.0,4636,1.0,2749,200,0,20,2.0,2.0,4753.0,69.25,20,20,7451
ablation,algae-amount,25,7,256,256,4,True,,34.56,7.0,4636,1.0,2749,200,87,20,2.0,2.0,4753.0,69.25,20,20,7451
ablation,algae-amount,50,7,256,256,4,True,,34.56,7.0,4636,1.0,2749,200,175,20,2.0,2.0,4753.0,69.25,20,20,7451
ablation,algae-amount,75,7,256,256,4,True,,34.56,7.0,4636,1.0,2749,200,256,20,2.0,2.0,4753.0,69.25,20,20,7451
ablation,algae-amount,125,7,256,256,4,True,,34.56,7.0,4636,1.0,2749,200,410,20,2.0,2.0,4753.0,69.25,20,20,7451
ablation,algae-amount,150,7,256,256,4,True,,34.56,7.0,4636,1.0,2749,200,494,20,2.0,2.0,4753.0,69.25,20,20,7451
ablation,algae-amount,175,7,256,256,4,True,,34.56,7.0,4636,1.0,2749,200,569,20,2.0,2.0,4753.0,69.25,20,20,7451
ablation,algae-amount,200,7,256,256,4,True,,34.56,7.0,4636,1.0,2749,200,652,20,2.0,2.0,4753.0,69.25,20,20,7451
ablation,algae-amount,225,7,256,256,4,True,,34.56,7.0,4636,1.0,2749,200,731,20,2.0,2.0,4753.0,69.25,20,20,7451
ablation,algae-amount,250,7,256,256,4,True,,34.56,7.0,4636,1.0,2749,200,800,20,2.0,2.0,4753.0,69.25,20,20,7451
ablation,algae-amount,275,7,256,256,4,True,,34.56,7.0,4636,1.0,2749,200,880,20,2.0,2.0,4753.0,69.25,20,20,7451
ablation,algae-amount,300,7,256,256,4,True,,34.56,7.0,4636,1.0,2749,200,961,20,2.0,2.0,4753.0,69.25,20,20,7451
ablation,fruit-amount,0,7,256,256,4,True,,34.56,7.0,4636,1.0,2749,200,335,0,2.0,2.0,4753.0,69.25,0,0,7580
ablation,fruit-amount,25,7,256,256,4,True,,34.56,7.0,4636,1.0,2749,200,335,4,2.0,2.0,4753.0,69.25,4,4,7558
ablation,fruit-amount,50,7,256,256,4,True,,34.56,7.0,4636,1.0,2749,200,335,12,2.0,2.0,4753.0,69.25,12,12,7505
ablation,fruit-amount,75,7,256,256,4,True,,34.56,7.0,4636,1.0,2749,200,335,16,2.0,2.0,4753.0,69.25,16,16,7478
ablation,fruit-amount,125,7,256,256,4,True,,34.56,7.0,4636,1.0,2749,200,335,24,2.0,2.0,4753.0,69.25,24,24,7421
ablation,fruit-amount,150,7,256,256,4,True,,34.56,7.0,4636,1.0,2749,200,335,32,2.0,2.0,4753.0,69.25,32,32,7368
ablation,fruit-amount,175,7,256,256,4,True,,34.56,7.0,4636,1.0,2749,200,335,36,2.0,2.0,4753.0,69.25,36,36,7350
ablation,fruit-amount,200,7,256,256,4,True,,34.56,7.0,4636,1.0,2749,200,335,40,2.0,2.0,4753.0,69.25,40,40,7332
ablation,fruit-amount,225,7,256,256,4,True,,34.56,7.0,4636,1.0,2749,200,335,44,2.0,2.0,4753.0,69.25,44,44,7317
ablation,fruit-amount,250,7,256,256,4,True,,34.56,7.0,4636,1.0,2749,200,335,52,2.0,2.0,4753.0,69.25,52,52,7290
ablation,fruit-amount,275,7,256,256,4,True,,34.56,7.0,4636,1.0,2749,200,335,56,2.0,2.0,4753.0,69.25,56,56,7278
ablation,fruit-amount,300,7,256,256,4,True,,34.56,7.0,4636,1.0,2749,200,335,60,2.0,2.0,4753.0,69.25,60,60,7266
baseline,,0,8,256,256,4,True,,34.56,7.0,4600,1.0,2764,200,330,20,2.0,2.0,4754.0,73.0,20,20,7374
ablation,court-size,80,8,256,256,4,True,,30.0,7.0,4564,1.0,2890,200,374,20,2.0,2.0,5329.0,40.5,20,20,6177
ablation,court-size,90,8,256,256,4,True,,31.104,7.0,4576,1.0,2826,200,367,20,2.0,2.0,5190.0,40.5,20,20,6502
ablation,court-size,110,8,256,256,4,True,,38.016000000000005,7.0,4740,1.0,2572,200,306,20,2.0,2.0,4295.0,76.0,20,20,7800
ablation,court-size,120,8,256,256,4,True,,41.47200000000001,7.0,4728,1.0,2360,200,310,20,2.0,2.0,3821.0,76.0,20,20,8330
ablation,gate-width,5,8,256,256,4,True,,34.56,5.0,4668,1.0,2764,200,330,20,2.0,2.0,4754.0,73.0,20,20,7651
ablation,gate-width,9,8,256,256,4,True,,34.56,9.0,4540,1.0,2764,200,330,20,2.0,2.0,4754.0,73.0,20,20,7143
ablation,partition-wall,1,8,256,256,4,True,,34.56,7.0,4504,1.0,2764,200,330,20,1.0,2.0,4754.0,73.0,20,20,7456
ablation,partition-wall,3,8,256,256,4,True,,34.56,7.0,4732,1.0,2764,200,330,20,3.0,2.0,4754.0,73.0,20,20,7272
ablation,starting-towers,0,8,256,256,4,True,,34.56,7.0,4600,0.0,2764,200,330,20,2.0,0.0,4754.0,73.0,20,20,7458
ablation,starting-towers,2,8,256,256,4,True,,34.56,7.0,4600,2.0,2764,200,330,20,2.0,2.0,4754.0,73.0,20,20,7384
ablation,starting-towers,3,8,256,256,4,True,,34.56,7.0,4600,3.0,2764,200,330,20,2.0,2.0,4754.0,73.0,20,20,7414
ablation,wheat-amount,0,8,256,256,4,True,,34.56,7.0,4600,1.0,360,200,330,20,2.0,2.0,4754.0,0.0,20,20,8790
ablation,wheat-amount,25,8,256,256,4,True,,34.56,7.0,4600,1.0,964,200,330,20,2.0,2.0,4754.0,19.0,20,20,8422
ablation,wheat-amount,50,8,256,256,4,True,,34.56,7.0,4600,1.0,1568,200,330,20,2.0,2.0,4754.0,38.0,20,20,8070
ablation,wheat-amount,75,8,256,256,4,True,,34.56,7.0,4600,1.0,2172,200,330,20,2.0,2.0,4754.0,57.0,20,20,7726
ablation,wheat-amount,125,8,256,256,4,True,,34.56,7.0,4600,1.0,3298,200,330,20,2.0,2.0,4754.0,74.5,20,20,7015
ablation,wheat-amount,150,8,256,256,4,True,,34.56,7.0,4600,1.0,3826,200,330,20,2.0,2.0,4754.0,74.5,20,20,6658
ablation,wheat-amount,175,8,256,256,4,True,,34.56,7.0,4600,1.0,4354,200,330,20,2.0,2.0,4754.0,74.5,20,20,6300
ablation,wheat-amount,200,8,256,256,4,True,,34.56,7.0,4600,1.0,4882,200,330,20,2.0,2.0,4754.0,74.5,20,20,6121
ablation,wheat-amount,225,8,256,256,4,True,,34.56,7.0,4600,1.0,5410,200,330,20,2.0,2.0,4754.0,74.5,20,20,6057
ablation,wheat-amount,250,8,256,256,4,True,,34.56,7.0,4600,1.0,5938,200,330,20,2.0,2.0,4754.0,74.5,20,20,6025
ablation,wheat-amount,275,8,256,256,4,True,,34.56,7.0,4600,1.0,6160,200,330,20,2.0,2.0,4754.0,74.5,20,20,6019
ablation,wheat-amount,300,8,256,256,4,True,,34.56,7.0,4600,1.0,6160,200,330,20,2.0,2.0,4754.0,74.5,20,20,6019
ablation,wood-amount,0,8,256,256,4,True,,34.56,7.0,4600,1.0,2764,120,330,20,2.0,2.0,4754.0,73.0,20,20,7441
ablation,wood-amount,25,8,256,256,4,True,,34.56,7.0,4600,1.0,2764,140,330,20,2.0,2.0,4754.0,73.0,20,20,7418
ablation,wood-amount,50,8,256,256,4,True,,34.56,7.0,4600,1.0,2764,160,330,20,2.0,2.0,4754.0,73.0,20,20,7404
ablation,wood-amount,75,8,256,256,4,True,,34.56,7.0,4600,1.0,2764,180,330,20,2.0,2.0,4754.0,73.0,20,20,7390
ablation,wood-amount,125,8,256,256,4,True,,34.56,7.0,4600,1.0,2764,220,330,20,2.0,2.0,4754.0,73.0,20,20,7350
ablation,wood-amount,150,8,256,256,4,True,,34.56,7.0,4600,1.0,2764,240,330,20,2.0,2.0,4754.0,73.0,20,20,7333
ablation,wood-amount,175,8,256,256,4,True,,34.56,7.0,4600,1.0,2764,260,330,20,2.0,2.0,4754.0,73.0,20,20,7317
ablation,wood-amount,200,8,256,256,4,True,,34.56,7.0,4600,1.0,2764,280,330,20,2.0,2.0,4754.0,73.0,20,20,7302
ablation,wood-amount,225,8,256,256,4,True,,34.56,7.0,4600,1.0,2764,300,330,20,2.0,2.0,4754.0,73.0,20,20,7284
ablation,wood-amount,250,8,256,256,4,True,,34.56,7.0,4600,1.0,2764,320,330,20,2.0,2.0,4754.0,73.0,20,20,7266
ablation,wood-amount,275,8,256,256,4,True,,34.56,7.0,4600,1.0,2764,340,330,20,2.0,2.0,4754.0,73.0,20,20,7251
ablation,wood-amount,300,8,256,256,4,True,,34.56,7.0,4600,1.0,2764,360,330,20,2.0,2.0,4754.0,73.0,20,20,7232
ablation,algae-amount,0,8,256,256,4,True,,34.56,7.0,4600,1.0,2764,200,0,20,2.0,2.0,4754.0,73.0,20,20,7374
ablation,algae-amount,25,8,256,256,4,True,,34.56,7.0,4600,1.0,2764,200,86,20,2.0,2.0,4754.0,73.0,20,20,7374
ablation,algae-amount,50,8,256,256,4,True,,34.56,7.0,4600,1.0,2764,200,165,20,2.0,2.0,4754.0,73.0,20,20,7374
ablation,algae-amount,75,8,256,256,4,True,,34.56,7.0,4600,1.0,2764,200,249,20,2.0,2.0,4754.0,73.0,20,20,7374
ablation,algae-amount,125,8,256,256,4,True,,34.56,7.0,4600,1.0,2764,200,411,20,2.0,2.0,4754.0,73.0,20,20,7374
ablation,algae-amount,150,8,256,256,4,True,,34.56,7.0,4600,1.0,2764,200,494,20,2.0,2.0,4754.0,73.0,20,20,7374
ablation,algae-amount,175,8,256,256,4,True,,34.56,7.0,4600,1.0,2764,200,577,20,2.0,2.0,4754.0,73.0,20,20,7374
ablation,algae-amount,200,8,256,256,4,True,,34.56,7.0,4600,1.0,2764,200,649,20,2.0,2.0,4754.0,73.0,20,20,7374
ablation,algae-amount,225,8,256,256,4,True,,34.56,7.0,4600,1.0,2764,200,724,20,2.0,2.0,4754.0,73.0,20,20,7374
ablation,algae-amount,250,8,256,256,4,True,,34.56,7.0,4600,1.0,2764,200,801,20,2.0,2.0,4754.0,73.0,20,20,7374
ablation,algae-amount,275,8,256,256,4,True,,34.56,7.0,4600,1.0,2764,200,875,20,2.0,2.0,4754.0,73.0,20,20,7374
ablation,algae-amount,300,8,256,256,4,True,,34.56,7.0,4600,1.0,2764,200,962,20,2.0,2.0,4754.0,73.0,20,20,7374
ablation,fruit-amount,0,8,256,256,4,True,,34.56,7.0,4600,1.0,2764,200,330,0,2.0,2.0,4754.0,73.0,0,0,7514
ablation,fruit-amount,25,8,256,256,4,True,,34.56,7.0,4600,1.0,2764,200,330,4,2.0,2.0,4754.0,73.0,4,4,7493
ablation,fruit-amount,50,8,256,256,4,True,,34.56,7.0,4600,1.0,2764,200,330,12,2.0,2.0,4754.0,73.0,12,12,7438
ablation,fruit-amount,75,8,256,256,4,True,,34.56,7.0,4600,1.0,2764,200,330,16,2.0,2.0,4754.0,73.0,16,16,7401
ablation,fruit-amount,125,8,256,256,4,True,,34.56,7.0,4600,1.0,2764,200,330,24,2.0,2.0,4754.0,73.0,24,24,7350
ablation,fruit-amount,150,8,256,256,4,True,,34.56,7.0,4600,1.0,2764,200,330,32,2.0,2.0,4754.0,73.0,32,32,7314
ablation,fruit-amount,175,8,256,256,4,True,,34.56,7.0,4600,1.0,2764,200,330,36,2.0,2.0,4754.0,73.0,36,36,7296
ablation,fruit-amount,200,8,256,256,4,True,,34.56,7.0,4600,1.0,2764,200,330,40,2.0,2.0,4754.0,73.0,40,40,7284
ablation,fruit-amount,225,8,256,256,4,True,,34.56,7.0,4600,1.0,2764,200,330,44,2.0,2.0,4754.0,73.0,44,44,7272
ablation,fruit-amount,250,8,256,256,4,True,,34.56,7.0,4600,1.0,2764,200,330,52,2.0,2.0,4754.0,73.0,52,52,7248
ablation,fruit-amount,275,8,256,256,4,True,,34.56,7.0,4600,1.0,2764,200,330,56,2.0,2.0,4754.0,73.0,56,56,7236
ablation,fruit-amount,300,8,256,256,4,True,,34.56,7.0,4600,1.0,2764,200,330,60,2.0,2.0,4754.0,73.0,60,60,7224
baseline,,0,1,128,128,3,False,The Gauntlet needs a larger map or fewer colonies to fit its two guarded fronts.,,,,,,,,,,,,,,,
extremes,court-size,80,1,128,128,3,False,The Gauntlet needs a larger map or fewer colonies to fit its two guarded fronts.,,,,,,,,,,,,,,,
extremes,court-size,120,1,128,128,3,False,The Gauntlet needs a larger map or fewer colonies to fit its two guarded fronts.,,,,,,,,,,,,,,,
extremes,gate-width,5,1,128,128,3,False,The Gauntlet needs a larger map or fewer colonies to fit its two guarded fronts.,,,,,,,,,,,,,,,
extremes,gate-width,9,1,128,128,3,False,The Gauntlet needs a larger map or fewer colonies to fit its two guarded fronts.,,,,,,,,,,,,,,,
extremes,partition-wall,1,1,128,128,3,False,The Gauntlet needs a larger map or fewer colonies to fit its two guarded fronts.,,,,,,,,,,,,,,,
extremes,partition-wall,3,1,128,128,3,False,The Gauntlet needs a larger map or fewer colonies to fit its two guarded fronts.,,,,,,,,,,,,,,,
extremes,starting-towers,0,1,128,128,3,False,The Gauntlet needs a larger map or fewer colonies to fit its two guarded fronts.,,,,,,,,,,,,,,,
extremes,starting-towers,3,1,128,128,3,False,The Gauntlet needs a larger map or fewer colonies to fit its two guarded fronts.,,,,,,,,,,,,,,,
extremes,wheat-amount,0,1,128,128,3,False,The Gauntlet needs a larger map or fewer colonies to fit its two guarded fronts.,,,,,,,,,,,,,,,
extremes,wheat-amount,300,1,128,128,3,False,The Gauntlet needs a larger map or fewer colonies to fit its two guarded fronts.,,,,,,,,,,,,,,,
extremes,wood-amount,0,1,128,128,3,False,The Gauntlet needs a larger map or fewer colonies to fit its two guarded fronts.,,,,,,,,,,,,,,,
extremes,wood-amount,300,1,128,128,3,False,The Gauntlet needs a larger map or fewer colonies to fit its two guarded fronts.,,,,,,,,,,,,,,,
extremes,algae-amount,0,1,128,128,3,False,The Gauntlet needs a larger map or fewer colonies to fit its two guarded fronts.,,,,,,,,,,,,,,,
extremes,algae-amount,300,1,128,128,3,False,The Gauntlet needs a larger map or fewer colonies to fit its two guarded fronts.,,,,,,,,,,,,,,,
extremes,fruit-amount,0,1,128,128,3,False,The Gauntlet needs a larger map or fewer colonies to fit its two guarded fronts.,,,,,,,,,,,,,,,
extremes,fruit-amount,300,1,128,128,3,False,The Gauntlet needs a larger map or fewer colonies to fit its two guarded fronts.,,,,,,,,,,,,,,,
baseline,,0,2,128,128,3,False,The Gauntlet needs a larger map or fewer colonies to fit its two guarded fronts.,,,,,,,,,,,,,,,
extremes,court-size,80,2,128,128,3,False,The Gauntlet needs a larger map or fewer colonies to fit its two guarded fronts.,,,,,,,,,,,,,,,
extremes,court-size,120,2,128,128,3,False,The Gauntlet needs a larger map or fewer colonies to fit its two guarded fronts.,,,,,,,,,,,,,,,
extremes,gate-width,5,2,128,128,3,False,The Gauntlet needs a larger map or fewer colonies to fit its two guarded fronts.,,,,,,,,,,,,,,,
extremes,gate-width,9,2,128,128,3,False,The Gauntlet needs a larger map or fewer colonies to fit its two guarded fronts.,,,,,,,,,,,,,,,
extremes,partition-wall,1,2,128,128,3,False,The Gauntlet needs a larger map or fewer colonies to fit its two guarded fronts.,,,,,,,,,,,,,,,
extremes,partition-wall,3,2,128,128,3,False,The Gauntlet needs a larger map or fewer colonies to fit its two guarded fronts.,,,,,,,,,,,,,,,
extremes,starting-towers,0,2,128,128,3,False,The Gauntlet needs a larger map or fewer colonies to fit its two guarded fronts.,,,,,,,,,,,,,,,
extremes,starting-towers,3,2,128,128,3,False,The Gauntlet needs a larger map or fewer colonies to fit its two guarded fronts.,,,,,,,,,,,,,,,
extremes,wheat-amount,0,2,128,128,3,False,The Gauntlet needs a larger map or fewer colonies to fit its two guarded fronts.,,,,,,,,,,,,,,,
extremes,wheat-amount,300,2,128,128,3,False,The Gauntlet needs a larger map or fewer colonies to fit its two guarded fronts.,,,,,,,,,,,,,,,
extremes,wood-amount,0,2,128,128,3,False,The Gauntlet needs a larger map or fewer colonies to fit its two guarded fronts.,,,,,,,,,,,,,,,
extremes,wood-amount,300,2,128,128,3,False,The Gauntlet needs a larger map or fewer colonies to fit its two guarded fronts.,,,,,,,,,,,,,,,
extremes,algae-amount,0,2,128,128,3,False,The Gauntlet needs a larger map or fewer colonies to fit its two guarded fronts.,,,,,,,,,,,,,,,
extremes,algae-amount,300,2,128,128,3,False,The Gauntlet needs a larger map or fewer colonies to fit its two guarded fronts.,,,,,,,,,,,,,,,
extremes,fruit-amount,0,2,128,128,3,False,The Gauntlet needs a larger map or fewer colonies to fit its two guarded fronts.,,,,,,,,,,,,,,,
extremes,fruit-amount,300,2,128,128,3,False,The Gauntlet needs a larger map or fewer colonies to fit its two guarded fronts.,,,,,,,,,,,,,,,
baseline,,0,3,128,128,3,False,The Gauntlet needs a larger map or fewer colonies to fit its two guarded fronts.,,,,,,,,,,,,,,,
extremes,court-size,80,3,128,128,3,False,The Gauntlet needs a larger map or fewer colonies to fit its two guarded fronts.,,,,,,,,,,,,,,,
extremes,court-size,120,3,128,128,3,False,The Gauntlet needs a larger map or fewer colonies to fit its two guarded fronts.,,,,,,,,,,,,,,,
extremes,gate-width,5,3,128,128,3,False,The Gauntlet needs a larger map or fewer colonies to fit its two guarded fronts.,,,,,,,,,,,,,,,
extremes,gate-width,9,3,128,128,3,False,The Gauntlet needs a larger map or fewer colonies to fit its two guarded fronts.,,,,,,,,,,,,,,,
extremes,partition-wall,1,3,128,128,3,False,The Gauntlet needs a larger map or fewer colonies to fit its two guarded fronts.,,,,,,,,,,,,,,,
extremes,partition-wall,3,3,128,128,3,False,The Gauntlet needs a larger map or fewer colonies to fit its two guarded fronts.,,,,,,,,,,,,,,,
extremes,starting-towers,0,3,128,128,3,False,The Gauntlet needs a larger map or fewer colonies to fit its two guarded fronts.,,,,,,,,,,,,,,,
extremes,starting-towers,3,3,128,128,3,False,The Gauntlet needs a larger map or fewer colonies to fit its two guarded fronts.,,,,,,,,,,,,,,,
extremes,wheat-amount,0,3,128,128,3,False,The Gauntlet needs a larger map or fewer colonies to fit its two guarded fronts.,,,,,,,,,,,,,,,
extremes,wheat-amount,300,3,128,128,3,False,The Gauntlet needs a larger map or fewer colonies to fit its two guarded fronts.,,,,,,,,,,,,,,,
extremes,wood-amount,0,3,128,128,3,False,The Gauntlet needs a larger map or fewer colonies to fit its two guarded fronts.,,,,,,,,,,,,,,,
extremes,wood-amount,300,3,128,128,3,False,The Gauntlet needs a larger map or fewer colonies to fit its two guarded fronts.,,,,,,,,,,,,,,,
extremes,algae-amount,0,3,128,128,3,False,The Gauntlet needs a larger map or fewer colonies to fit its two guarded fronts.,,,,,,,,,,,,,,,
extremes,algae-amount,300,3,128,128,3,False,The Gauntlet needs a larger map or fewer colonies to fit its two guarded fronts.,,,,,,,,,,,,,,,
extremes,fruit-amount,0,3,128,128,3,False,The Gauntlet needs a larger map or fewer colonies to fit its two guarded fronts.,,,,,,,,,,,,,,,
extremes,fruit-amount,300,3,128,128,3,False,The Gauntlet needs a larger map or fewer colonies to fit its two guarded fronts.,,,,,,,,,,,,,,,
baseline,,0,1,512,512,6,True,,69.12,7.0,10328,1.0,14510,300,1514,60,2.0,2.0,19581.666666666668,153.0,60,60,34947
extremes,court-size,80,1,512,512,6,True,,55.296000000000014,7.0,10080,1.0,15846,300,1634,60,2.0,2.0,21586.0,153.0,60,60,30474
extremes,court-size,120,1,512,512,6,True,,82.94400000000002,7.0,10596,1.0,13036,300,1427,60,2.0,2.0,17370.333333333332,153.0,60,60,39556
extremes,gate-width,5,1,512,512,6,True,,69.12,5.0,10420,1.0,14510,300,1514,60,2.0,2.0,19581.666666666668,153.0,60,60,35679
extremes,gate-width,9,1,512,512,6,True,,69.12,9.0,10238,1.0,14510,300,1514,60,2.0,2.0,19581.666666666668,153.0,60,60,34210
extremes,partition-wall,1,1,512,512,6,True,,69.12,7.0,9944,1.0,14510,300,1523,60,1.0,2.0,19581.666666666668,153.0,60,60,35210
extremes,partition-wall,3,1,512,512,6,True,,69.12,7.0,10722,1.0,14510,300,1498,60,3.0,2.0,19581.666666666668,153.0,60,60,34707
extremes,starting-towers,0,1,512,512,6,True,,69.12,7.0,10328,0.0,14510,300,1514,60,2.0,0.0,19581.666666666668,153.0,60,60,35060
extremes,starting-towers,3,1,512,512,6,True,,69.12,7.0,10328,3.0,14510,300,1514,60,2.0,2.0,19581.666666666668,153.0,60,60,35007
extremes,wheat-amount,0,1,512,512,6,True,,69.12,7.0,10328,1.0,540,300,1514,60,2.0,2.0,19581.666666666668,0.0,60,60,45662
extremes,wheat-amount,300,1,512,512,6,True,,69.12,7.0,10328,1.0,42450,300,1514,60,2.0,2.0,19581.666666666668,459.0,60,60,21325
extremes,wood-amount,0,1,512,512,6,True,,69.12,7.0,10328,1.0,14510,180,1514,60,2.0,2.0,19581.666666666668,153.0,60,60,35074
extremes,wood-amount,300,1,512,512,6,True,,69.12,7.0,10328,1.0,14510,540,1514,60,2.0,2.0,19581.666666666668,153.0,60,60,34752
extremes,algae-amount,0,1,512,512,6,True,,69.12,7.0,10328,1.0,14510,300,0,60,2.0,2.0,19581.666666666668,153.0,60,60,34947
extremes,algae-amount,300,1,512,512,6,True,,69.12,7.0,10328,1.0,14510,300,4259,60,2.0,2.0,19581.666666666668,153.0,60,60,34947
extremes,fruit-amount,0,1,512,512,6,True,,69.12,7.0,10328,1.0,14510,300,1514,0,2.0,2.0,19581.666666666668,153.0,0,0,35539
extremes,fruit-amount,300,1,512,512,6,True,,69.12,7.0,10328,1.0,14510,300,1514,180,2.0,2.0,19581.666666666668,153.0,180,180,34500
baseline,,0,2,512,512,6,True,,69.12,7.0,10356,1.0,14510,300,1449,60,2.0,2.0,19582.333333333332,153.0,60,60,37804
extremes,court-size,80,2,512,512,6,True,,55.296000000000014,7.0,10092,1.0,15846,300,1593,60,2.0,2.0,21585.0,153.0,60,60,32325
extremes,court-size,120,2,512,512,6,True,,82.94400000000002,7.0,10620,1.0,13038,300,1391,60,2.0,2.0,17375.0,153.0,60,60,43004
extremes,gate-width,5,2,512,512,6,True,,69.12,5.0,10448,1.0,14510,300,1449,60,2.0,2.0,19582.333333333332,153.0,60,60,38728
extremes,gate-width,9,2,512,512,6,True,,69.12,9.0,10266,1.0,14510,300,1449,60,2.0,2.0,19582.333333333332,153.0,60,60,36880
extremes,partition-wall,1,2,512,512,6,True,,69.12,7.0,9952,1.0,14510,300,1449,60,1.0,2.0,19582.333333333332,153.0,60,60,38166
extremes,partition-wall,3,2,512,512,6,True,,69.12,7.0,10704,1.0,14510,300,1478,60,3.0,2.0,19582.333333333332,153.0,60,60,37541
extremes,starting-towers,0,2,512,512,6,True,,69.12,7.0,10356,0.0,14510,300,1449,60,2.0,0.0,19582.333333333332,153.0,60,60,37916
extremes,starting-towers,3,2,512,512,6,True,,69.12,7.0,10356,3.0,14510,300,1449,60,2.0,2.0,19582.333333333332,153.0,60,60,37868
extremes,wheat-amount,0,2,512,512,6,True,,69.12,7.0,10356,1.0,540,300,1449,60,2.0,2.0,19582.333333333332,0.0,60,60,48607
extremes,wheat-amount,300,2,512,512,6,True,,69.12,7.0,10356,1.0,42027,300,1449,60,2.0,2.0,19582.333333333332,388.5,60,60,24508
extremes,wood-amount,0,2,512,512,6,True,,69.12,7.0,10356,1.0,14510,180,1449,60,2.0,2.0,19582.333333333332,153.0,60,60,37918
extremes,wood-amount,300,2,512,512,6,True,,69.12,7.0,10356,1.0,14510,540,1449,60,2.0,2.0,19582.333333333332,153.0,60,60,37606
extremes,algae-amount,0,2,512,512,6,True,,69.12,7.0,10356,1.0,14510,300,0,60,2.0,2.0,19582.333333333332,153.0,60,60,37804
extremes,algae-amount,300,2,512,512,6,True,,69.12,7.0,10356,1.0,14510,300,4194,60,2.0,2.0,19582.333333333332,153.0,60,60,37804
extremes,fruit-amount,0,2,512,512,6,True,,69.12,7.0,10356,1.0,14510,300,1449,0,2.0,2.0,19582.333333333332,153.0,0,0,38336
extremes,fruit-amount,300,2,512,512,6,True,,69.12,7.0,10356,1.0,14510,300,1449,180,2.0,2.0,19582.333333333332,153.0,180,180,37359
baseline,,0,3,512,512,6,True,,69.12,7.0,10386,1.0,14510,300,1475,60,2.0,2.0,19580.0,153.0,60,60,37395
extremes,court-size,80,3,512,512,6,True,,55.296000000000014,7.0,10128,1.0,15785,300,1584,60,2.0,2.0,21581.333333333332,143.5,60,60,31891
extremes,court-size,120,3,512,512,6,True,,82.94400000000002,7.0,10640,1.0,13034,300,1353,60,2.0,2.0,17369.333333333332,153.0,60,60,42784
extremes,gate-width,5,3,512,512,6,True,,69.12,5.0,10470,1.0,14510,300,1475,60,2.0,2.0,19580.0,153.0,60,60,38346
extremes,gate-width,9,3,512,512,6,True,,69.12,9.0,10300,1.0,14510,300,1475,60,2.0,2.0,19580.0,153.0,60,60,36430
extremes,partition-wall,1,3,512,512,6,True,,69.12,7.0,10010,1.0,14510,300,1475,60,1.0,2.0,19580.0,153.0,60,60,37726
extremes,partition-wall,3,3,512,512,6,True,,69.12,7.0,10762,1.0,14510,300,1465,60,3.0,2.0,19580.0,153.0,60,60,37088
extremes,starting-towers,0,3,512,512,6,True,,69.12,7.0,10386,0.0,14510,300,1475,60,2.0,0.0,19580.0,153.0,60,60,37501
extremes,starting-towers,3,3,512,512,6,True,,69.12,7.0,10386,3.0,14510,300,1475,60,2.0,2.0,19580.0,153.0,60,60,37454
extremes,wheat-amount,0,3,512,512,6,True,,69.12,7.0,10386,1.0,540,300,1475,60,2.0,2.0,19580.0,0.0,60,60,48037
extremes,wheat-amount,300,3,512,512,6,True,,69.12,7.0,10386,1.0,41232,300,1475,60,2.0,2.0,19580.0,256.0,60,60,25107
extremes,wood-amount,0,3,512,512,6,True,,69.12,7.0,10386,1.0,14510,180,1475,60,2.0,2.0,19580.0,153.0,60,60,37528
