experiment,case,ai,team,tick,units,buildings,critical,hungry,critical_share,harvested_wheat,harvested_wood,harvested_fruit,meals,starvation_deaths
lava-shield-initial-playtest-20260915,small,maxima,1,6144,13,3,1,2,0.07692307692307693,72,16,2,3,0
lava-shield-initial-playtest-20260915,small,maxima,0,6656,12,4,0,0,0.0,78,14,0,5,0
lava-shield-initial-playtest-20260915,small,maxima,1,6656,14,3,0,0,0.0,83,18,2,5,0
lava-shield-initial-playtest-20260915,small,maxima,0,7168,12,4,0,1,0.0,94,14,0,5,0
lava-shield-initial-playtest-20260915,small,maxima,1,7168,16,4,0,1,0.0,96,18,2,5,0
lava-shield-initial-playtest-20260915,small,maxima,0,7680,14,4,0,1,0.0,108,14,0,5,0
lava-shield-initial-playtest-20260915,small,maxima,1,7680,17,4,0,1,0.0,109,18,2,5,0
lava-shield-initial-playtest-20260915,small,maxima,0,8192,15,4,1,1,0.06666666666666667,120,14,0,6,0
lava-shield-initial-playtest-20260915,small,maxima,1,8192,18,4,2,3,0.1111111111111111,116,20,2,5,0
lava-shield-initial-playtest-20260915,small,maxima,0,8704,17,3,1,1,0.058823529411764705,133,14,0,7,0
lava-shield-initial-playtest-20260915,small,maxima,1,8704,20,4,2,2,0.1,125,24,2,6,0
lava-shield-initial-playtest-20260915,small,maxima,0,9216,19,4,1,1,0.05263157894736842,146,14,0,7,0
lava-shield-initial-playtest-20260915,small,maxima,1,9216,22,4,0,0,0.0,134,26,2,8,0
lava-shield-initial-playtest-20260915,small,maxima,0,9728,20,3,1,1,0.05,156,14,0,8,0
lava-shield-initial-playtest-20260915,small,maxima,1,9728,22,5,1,1,0.045454545454545456,142,27,2,8,0
lava-shield-initial-playtest-20260915,small,maxima,0,10240,23,3,2,2,0.08695652173913043,169,18,0,8,0
lava-shield-initial-playtest-20260915,small,maxima,1,10240,24,5,1,2,0.041666666666666664,151,32,2,8,0
lava-shield-initial-playtest-20260915,small,maxima,0,10752,25,3,1,1,0.04,181,21,0,9,0
lava-shield-initial-playtest-20260915,small,maxima,1,10752,26,7,1,2,0.038461538461538464,159,32,2,9,0
lava-shield-initial-playtest-20260915,small,maxima,0,11264,27,4,0,1,0.0,197,21,0,10,0
lava-shield-initial-playtest-20260915,small,maxima,1,11264,28,7,2,2,0.07142857142857142,176,32,3,10,0
lava-shield-initial-playtest-20260915,small,maxima,0,11776,29,4,0,2,0.0,218,21,0,10,0
lava-shield-initial-playtest-20260915,small,maxima,1,11776,29,7,3,5,0.10344827586206896,187,32,3,12,0
lava-shield-initial-playtest-20260915,small,maxima,0,12288,32,4,3,6,0.09375,239,24,0,11,0
lava-shield-initial-playtest-20260915,small,maxima,1,12288,31,7,1,2,0.03225806451612903,200,32,3,17,0
lava-shield-initial-playtest-20260915,small,maxima,0,12800,34,5,4,6,0.11764705882352941,262,25,0,13,0
lava-shield-initial-playtest-20260915,small,maxima,1,12800,32,7,2,3,0.0625,215,32,3,18,0
lava-shield-initial-playtest-20260915,small,maxima,0,13312,36,6,4,5,0.1111111111111111,281,27,0,15,0
lava-shield-initial-playtest-20260915,small,maxima,1,13312,35,7,3,3,0.08571428571428572,228,32,3,19,0
lava-shield-initial-playtest-20260915,small,maxima,0,13824,39,6,4,5,0.10256410256410256,298,36,0,16,0
lava-shield-initial-playtest-20260915,small,maxima,1,13824,37,7,2,3,0.05405405405405406,240,36,4,21,0
lava-shield-initial-playtest-20260915,small,maxima,0,14336,41,7,3,4,0.07317073170731707,319,40,0,19,0
lava-shield-initial-playtest-20260915,small,maxima,1,14336,38,7,1,3,0.02631578947368421,246,45,7,21,0
lava-shield-initial-playtest-20260915,small,maxima,0,14848,46,7,4,5,0.08695652173913043,344,46,0,21,0
lava-shield-initial-playtest-20260915,small,maxima,1,14848,40,7,7,12,0.175,254,53,7,21,0
lava-shield-initial-playtest-20260915,small,maxima,0,15360,50,8,3,5,0.06,375,55,0,22,0
lava-shield-initial-playtest-20260915,small,maxima,1,15360,41,7,7,9,0.17073170731707318,262,56,8,25,0
lava-shield-initial-playtest-20260915,small,maxima,0,15872,56,9,2,5,0.03571428571428571,402,57,0,24,0
lava-shield-initial-playtest-20260915,small,maxima,1,15872,42,8,4,6,0.09523809523809523,273,57,8,29,0
lava-shield-food-probe-20260915,train-candidate,nicowar,0,0,0,0,0,0,0.0,0,0,0,0,0
lava-shield-food-probe-20260915,train-candidate,nicowar,1,0,0,0,0,0,0.0,0,0,0,0,0
lava-shield-food-probe-20260915,train-candidate,nicowar,2,0,0,0,0,0,0.0,0,0,0,0,0
lava-shield-food-probe-20260915,train-candidate,nicowar,3,0,0,0,0,0,0.0,0,0,0,0,0
lava-shield-food-probe-20260915,train-candidate,nicowar,0,512,4,1,0,0,0.0,5,1,0,0,0
lava-shield-food-probe-20260915,train-candidate,nicowar,1,512,4,1,0,0,0.0,5,1,0,0,0
lava-shield-food-probe-20260915,train-candidate,nicowar,2,512,4,1,0,0,0.0,4,1,0,0,0
lava-shield-food-probe-20260915,train-candidate,nicowar,3,512,4,1,0,0,0.0,4,1,0,0,0
lava-shield-food-probe-20260915,train-candidate,nicowar,0,1024,5,1,0,0,0.0,10,2,0,0,0
lava-shield-food-probe-20260915,train-candidate,nicowar,1,1024,5,1,0,0,0.0,10,3,0,0,0
lava-shield-food-probe-20260915,train-candidate,nicowar,2,1024,4,2,0,0,0.0,9,3,0,0,0
lava-shield-food-probe-20260915,train-candidate,nicowar,3,1024,5,1,0,0,0.0,8,3,0,0,0
lava-shield-food-probe-20260915,train-candidate,nicowar,0,1536,6,1,0,0,0.0,14,3,0,0,0
lava-shield-food-probe-20260915,train-candidate,nicowar,1,1536,6,2,0,0,0.0,17,3,0,0,0
lava-shield-food-probe-20260915,train-candidate,nicowar,2,1536,5,2,0,0,0.0,17,3,0,0,0
lava-shield-food-probe-20260915,train-candidate,nicowar,3,1536,6,2,0,0,0.0,15,3,0,0,0
lava-shield-food-probe-20260915,train-candidate,nicowar,0,2048,6,2,0,0,0.0,21,3,0,0,0
lava-shield-food-probe-20260915,train-candidate,nicowar,1,2048,6,2,0,0,0.0,27,3,0,0,0
lava-shield-food-probe-20260915,train-candidate,nicowar,2,2048,6,2,0,0,0.0,22,3,0,0,0
lava-shield-food-probe-20260915,train-candidate,nicowar,3,2048,6,2,0,0,0.0,23,3,0,0,0
lava-shield-food-probe-20260915,train-candidate,nicowar,0,2560,7,2,0,0,0.0,32,3,0,0,0
lava-shield-food-probe-20260915,train-candidate,nicowar,1,2560,7,2,0,0,0.0,35,3,0,0,0
lava-shield-food-probe-20260915,train-candidate,nicowar,2,2560,6,2,0,0,0.0,26,3,0,0,0
lava-shield-food-probe-20260915,train-candidate,nicowar,3,2560,7,2,0,0,0.0,30,3,0,0,0
lava-shield-food-probe-20260915,train-candidate,nicowar,0,3072,8,2,0,0,0.0,39,3,0,0,0
lava-shield-food-probe-20260915,train-candidate,nicowar,1,3072,9,2,0,0,0.0,44,3,0,0,0
lava-shield-food-probe-20260915,train-candidate,nicowar,2,3072,7,2,0,0,0.0,32,3,0,0,0
lava-shield-food-probe-20260915,train-candidate,nicowar,3,3072,8,2,0,0,0.0,36,3,0,0,0
lava-shield-food-probe-20260915,train-candidate,nicowar,0,3584,10,2,0,0,0.0,48,3,0,0,0
lava-shield-food-probe-20260915,train-candidate,nicowar,1,3584,11,2,0,0,0.0,60,3,0,0,0
lava-shield-food-probe-20260915,train-candidate,nicowar,2,3584,8,2,0,0,0.0,38,3,0,0,0
lava-shield-food-probe-20260915,train-candidate,nicowar,3,3584,9,2,0,0,0.0,44,3,0,0,0
lava-shield-food-probe-20260915,train-candidate,nicowar,0,4096,12,2,0,1,0.0,59,3,0,0,0
lava-shield-food-probe-20260915,train-candidate,nicowar,1,4096,12,2,0,1,0.0,82,3,0,0,0
lava-shield-food-probe-20260915,train-candidate,nicowar,2,4096,9,2,0,1,0.0,44,3,0,0,0
lava-shield-food-probe-20260915,train-candidate,nicowar,3,4096,11,2,0,1,0.0,52,3,0,0,0
lava-shield-food-probe-20260915,train-candidate,nicowar,0,4608,12,2,0,1,0.0,72,8,0,0,0
lava-shield-food-probe-20260915,train-candidate,nicowar,1,4608,14,2,0,0,0.0,102,3,0,1,0
lava-shield-food-probe-20260915,train-candidate,nicowar,2,4608,11,2,0,1,0.0,53,3,0,0,0
lava-shield-food-probe-20260915,train-candidate,nicowar,3,4608,12,2,0,1,0.0,67,3,0,0,0
lava-shield-food-probe-20260915,train-candidate,nicowar,0,5120,13,3,1,3,0.07692307692307693,89,10,0,1,0
lava-shield-food-probe-20260915,train-candidate,nicowar,1,5120,16,3,0,0,0.0,116,3,0,1,0
lava-shield-food-probe-20260915,train-candidate,nicowar,2,5120,12,2,0,0,0.0,64,6,0,1,0
lava-shield-food-probe-20260915,train-candidate,nicowar,3,5120,13,2,0,0,0.0,81,3,0,1,0
lava-shield-food-probe-20260915,train-candidate,nicowar,0,5632,14,3,2,4,0.14285714285714285,101,10,0,1,0
lava-shield-food-probe-20260915,train-candidate,nicowar,1,5632,20,3,3,4,0.15,139,3,0,1,0
lava-shield-food-probe-20260915,train-candidate,nicowar,2,5632,12,3,3,3,0.25,68,11,0,1,0
lava-shield-food-probe-20260915,train-candidate,nicowar,3,5632,14,2,4,4,0.2857142857142857,94,3,0,1,0
lava-shield-food-probe-20260915,train-candidate,nicowar,0,6144,15,4,0,0,0.0,116,10,0,5,0
lava-shield-food-probe-20260915,train-candidate,nicowar,1,6144,23,3,2,2,0.08695652173913043,163,6,0,3,0
lava-shield-food-probe-20260915,train-candidate,nicowar,2,6144,13,3,2,2,0.15384615384615385,75,11,0,2,0
lava-shield-food-probe-20260915,train-candidate,nicowar,3,6144,15,2,3,3,0.2,105,3,0,2,0
lava-shield-food-probe-20260915,train-candidate,nicowar,0,6656,19,4,0,0,0.0,140,10,0,5,0
lava-shield-food-probe-20260915,train-candidate,nicowar,1,6656,27,4,0,1,0.0,200,6,0,5,0
lava-shield-food-probe-20260915,train-candidate,nicowar,2,6656,13,3,0,1,0.0,88,11,0,4,0
lava-shield-food-probe-20260915,train-candidate,nicowar,3,6656,16,2,0,0,0.0,117,3,0,5,0
lava-shield-food-probe-20260915,train-candidate,nicowar,0,7168,23,5,0,1,0.0,163,14,0,5,0
lava-shield-food-probe-20260915,train-candidate,nicowar,1,7168,30,5,0,2,0.0,244,14,0,5,0
lava-shield-food-probe-20260915,train-candidate,nicowar,2,7168,14,3,0,1,0.0,99,11,0,4,0
lava-shield-food-probe-20260915,train-candidate,nicowar,3,7168,18,3,1,2,0.05555555555555555,133,3,0,5,0
lava-shield-food-probe-20260915,train-candidate,nicowar,0,7680,24,6,0,1,0.0,182,20,0,5,0
lava-shield-food-probe-20260915,train-candidate,nicowar,1,7680,33,6,0,3,0.0,269,25,0,6,0
lava-shield-food-probe-20260915,train-candidate,nicowar,2,7680,15,3,0,0,0.0,112,11,0,5,0
lava-shield-food-probe-20260915,train-candidate,nicowar,3,7680,22,3,2,3,0.09090909090909091,151,6,0,5,0
lava-shield-food-probe-20260915,train-candidate,nicowar,0,8192,25,6,0,2,0.0,204,26,0,6,0
lava-shield-food-probe-20260915,train-candidate,nicowar,1,8192,40,7,0,2,0.0,306,31,0,7,0
lava-shield-food-probe-20260915,train-candidate,nicowar,2,8192,17,4,0,4,0.0,123,11,0,5,0
lava-shield-food-probe-20260915,train-candidate,nicowar,3,8192,23,4,1,2,0.043478260869565216,176,8,0,7,0
lava-shield-food-probe-20260915,train-candidate,nicowar,0,8704,28,7,1,3,0.03571428571428571,229,32,0,7,0
lava-shield-food-probe-20260915,train-candidate,nicowar,1,8704,47,9,1,4,0.02127659574468085,345,36,0,8,0
lava-shield-food-probe-20260915,train-candidate,nicowar,2,8704,19,4,0,4,0.0,137,11,0,5,0
lava-shield-food-probe-20260915,train-candidate,nicowar,3,8704,25,5,0,1,0.0,208,13,0,8,0
lava-shield-food-probe-20260915,train-candidate,nicowar,0,9216,30,7,2,3,0.06666666666666667,247,34,0,8,0
lava-shield-food-probe-20260915,train-candidate,nicowar,1,9216,53,9,1,4,0.018867924528301886,372,46,0,9,0
lava-shield-food-probe-20260915,train-candidate,nicowar,2,9216,22,4,1,1,0.045454545454545456,154,14,0,9,0
lava-shield-food-probe-20260915,train-candidate,nicowar,3,9216,29,5,2,2,0.06896551724137931,232,20,0,9,0
lava-shield-food-probe-20260915,train-candidate,nicowar,0,9728,33,8,2,2,0.06060606060606061,267,42,0,10,0
lava-shield-food-probe-20260915,train-candidate,nicowar,1,9728,58,10,1,3,0.017241379310344827,396,51,0,12,0
lava-shield-food-probe-20260915,train-candidate,nicowar,2,9728,24,4,0,1,0.0,167,19,0,10,0
lava-shield-food-probe-20260915,train-candidate,nicowar,3,9728,31,6,2,2,0.06451612903225806,252,23,0,9,0
lava-shield-food-probe-20260915,train-candidate,nicowar,0,10240,37,10,1,2,0.02702702702702703,287,50,0,11,0
lava-shield-food-probe-20260915,train-candidate,nicowar,1,10240,64,11,2,2,0.03125,432,52,1,14,0
lava-shield-food-probe-20260915,train-candidate,nicowar,2,10240,27,6,0,1,0.0,184,21,0,10,0
lava-shield-food-probe-20260915,train-candidate,nicowar,3,10240,35,6,2,2,0.05714285714285714,278,26,0,10,0
lava-shield-food-probe-20260915,train-candidate,nicowar,0,10752,39,10,0,1,0.0,310,58,0,12,0
lava-shield-food-probe-20260915,train-candidate,nicowar,1,10752,70,11,2,3,0.02857142857142857,465,58,2,16,0
lava-shield-food-probe-20260915,train-candidate,nicowar,2,10752,29,6,0,1,0.0,203,26,0,11,0
lava-shield-food-probe-20260915,train-candidate,nicowar,3,10752,40,6,2,4,0.05,314,29,0,12,0
lava-shield-food-probe-20260915,train-candidate,nicowar,0,11264,44,12,1,3,0.022727272727272728,333,63,0,13,0
lava-shield-food-probe-20260915,train-candidate,nicowar,1,11264,74,12,2,5,0.02702702702702703,499,59,2,16,0
lava-shield-food-probe-20260915,train-candidate,nicowar,2,11264,32,6,1,2,0.03125,225,35,0,11,0
lava-shield-food-probe-20260915,train-candidate,nicowar,3,11264,48,7,3,5,0.0625,344,33,0,12,0
lava-shield-food-probe-20260915,train-candidate,nicowar,0,11776,51,13,7,10,0.13725490196078433,351,70,0,13,0
lava-shield-food-probe-20260915,train-candidate,nicowar,1,11776,75,12,2,8,0.02666666666666667,534,66,2,18,0
lava-shield-food-probe-20260915,train-candidate,nicowar,2,11776,35,7,3,3,0.08571428571428572,254,37,0,12,0
lava-shield-food-probe-20260915,train-candidate,nicowar,3,11776,53,9,6,7,0.11320754716981132,374,43,0,16,0
lava-shield-food-probe-20260915,train-candidate,nicowar,0,12288,52,14,8,9,0.15384615384615385,382,72,0,17,0
lava-shield-food-probe-20260915,train-candidate,nicowar,1,12288,80,13,2,7,0.025,559,72,3,20,0
lava-shield-food-probe-20260915,train-candidate,nicowar,2,12288,38,7,3,4,0.07894736842105263,280,37,0,14,0
lava-shield-food-probe-20260915,train-candidate,nicowar,3,12288,59,9,7,7,0.11864406779661017,403,47,0,18,0
lava-shield-food-probe-20260915,train-candidate,nicowar,0,12800,53,14,7,8,0.1320754716981132,420,73,0,18,0
lava-shield-food-probe-20260915,train-candidate,nicowar,1,12800,84,14,8,12,0.09523809523809523,584,77,3,23,0
lava-shield-food-probe-20260915,train-candidate,nicowar,2,12800,42,7,5,6,0.11904761904761904,314,37,0,15,0
lava-shield-food-probe-20260915,train-candidate,nicowar,3,12800,65,10,6,7,0.09230769230769231,438,50,1,21,0
lava-shield-food-probe-20260915,train-candidate,nicowar,0,13312,59,15,6,7,0.1016949152542373,445,77,1,22,0
lava-shield-food-probe-20260915,train-candidate,nicowar,1,13312,83,14,10,15,0.12048192771084337,603,84,6,26,1
lava-shield-food-probe-20260915,train-candidate,nicowar,2,13312,48,9,4,7,0.08333333333333333,339,42,0,18,0
lava-shield-food-probe-20260915,train-candidate,nicowar,3,13312,70,10,4,5,0.05714285714285714,473,50,2,25,0
lava-shield-food-probe-20260915,train-candidate,nicowar,0,13824,67,16,8,11,0.11940298507462686,476,80,1,24,0
lava-shield-food-probe-20260915,train-candidate,nicowar,1,13824,81,15,6,8,0.07407407407407407,626,91,7,32,1
lava-shield-food-probe-20260915,train-candidate,nicowar,2,13824,52,9,6,8,0.11538461538461539,375,51,0,20,0
lava-shield-food-probe-20260915,train-candidate,nicowar,3,13824,71,10,5,7,0.07042253521126761,506,50,3,25,0
lava-shield-food-probe-20260915,train-candidate,nicowar,0,14336,68,17,14,16,0.20588235294117646,491,84,1,26,0
lava-shield-food-probe-20260915,train-candidate,nicowar,1,14336,85,15,9,11,0.10588235294117647,650,97,8,36,1
lava-shield-food-probe-20260915,train-candidate,nicowar,2,14336,59,11,7,7,0.11864406779661017,410,58,0,23,0
lava-shield-food-probe-20260915,train-candidate,nicowar,3,14336,75,10,5,6,0.06666666666666667,534,50,3,26,0
lava-shield-food-probe-20260915,train-candidate,nicowar,0,14848,69,17,16,16,0.2318840579710145,501,87,1,28,0
lava-shield-food-probe-20260915,train-candidate,nicowar,1,14848,86,16,11,13,0.12790697674418605,676,106,10,37,1
lava-shield-food-probe-20260915,train-candidate,nicowar,2,14848,65,11,8,10,0.12307692307692308,432,63,1,25,0
lava-shield-food-probe-20260915,train-candidate,nicowar,3,14848,78,12,10,12,0.1282051282051282,552,62,4,26,0
lava-shield-food-probe-20260915,train-candidate,nicowar,0,15360,67,17,16,16,0.23880597014925373,510,92,2,29,1
lava-shield-food-probe-20260915,train-candidate,nicowar,1,15360,88,18,18,19,0.20454545454545456,693,112,12,39,2
lava-shield-food-probe-20260915,train-candidate,nicowar,2,15360,70,11,7,9,0.1,461,67,1,27,0
lava-shield-food-probe-20260915,train-candidate,nicowar,3,15360,78,13,11,15,0.14102564102564102,553,77,4,27,1
lava-shield-food-probe-20260915,train-candidate,nicowar,0,15872,68,17,17,18,0.25,525,97,2,32,1
lava-shield-food-probe-20260915,train-candidate,nicowar,1,15872,89,18,19,19,0.21348314606741572,702,116,12,44,2
lava-shield-food-probe-20260915,train-candidate,nicowar,2,15872,75,12,7,8,0.09333333333333334,496,67,2,28,0
lava-shield-food-probe-20260915,train-candidate,nicowar,3,15872,74,16,13,20,0.17567567567567569,557,88,5,28,3
lava-shield-food-probe-20260915,train-candidate,maxima,0,0,0,0,0,0,0.0,0,0,0,0,0
lava-shield-food-probe-20260915,train-candidate,maxima,1,0,0,0,0,0,0.0,0,0,0,0,0
lava-shield-food-probe-20260915,train-candidate,maxima,2,0,0,0,0,0,0.0,0,0,0,0,0
lava-shield-food-probe-20260915,train-candidate,maxima,3,0,0,0,0,0,0.0,0,0,0,0,0
lava-shield-food-probe-20260915,train-candidate,maxima,0,512,4,1,0,0,0.0,5,0,0,0,0
lava-shield-food-probe-20260915,train-candidate,maxima,1,512,4,1,0,0,0.0,5,0,0,0,0
lava-shield-food-probe-20260915,train-candidate,maxima,2,512,4,1,0,0,0.0,4,0,0,0,0
lava-shield-food-probe-20260915,train-candidate,maxima,3,512,4,1,0,0,0.0,4,0,0,0,0
lava-shield-food-probe-20260915,train-candidate,maxima,0,1024,5,1,0,0,0.0,11,1,0,0,0
lava-shield-food-probe-20260915,train-candidate,maxima,1,1024,5,1,0,0,0.0,11,1,0,0,0
lava-shield-food-probe-20260915,train-candidate,maxima,2,1024,5,1,0,0,0.0,9,1,0,0,0
lava-shield-food-probe-20260915,train-candidate,maxima,3,1024,5,1,0,0,0.0,10,1,0,0,0
lava-shield-food-probe-20260915,train-candidate,maxima,0,1536,6,1,0,0,0.0,15,3,0,0,0
lava-shield-food-probe-20260915,train-candidate,maxima,1,1536,6,1,0,0,0.0,14,2,0,0,0
lava-shield-food-probe-20260915,train-candidate,maxima,2,1536,6,1,0,0,0.0,14,2,0,0,0
lava-shield-food-probe-20260915,train-candidate,maxima,3,1536,6,1,0,0,0.0,14,2,0,0,0
lava-shield-food-probe-20260915,train-candidate,maxima,0,2048,7,2,0,0,0.0,20,3,0,0,0
lava-shield-food-probe-20260915,train-candidate,maxima,1,2048,7,2,0,0,0.0,19,3,0,0,0
lava-shield-food-probe-20260915,train-candidate,maxima,2,2048,6,2,0,0,0.0,18,3,0,0,0
lava-shield-food-probe-20260915,train-candidate,maxima,3,2048,7,2,0,0,0.0,20,3,0,0,0
lava-shield-food-probe-20260915,train-candidate,maxima,0,2560,7,2,0,0,0.0,28,3,0,0,0
lava-shield-food-probe-20260915,train-candidate,maxima,1,2560,8,2,0,0,0.0,30,3,0,0,0
lava-shield-food-probe-20260915,train-candidate,maxima,2,2560,7,2,0,0,0.0,23,4,0,0,0
lava-shield-food-probe-20260915,train-candidate,maxima,3,2560,7,2,0,0,0.0,26,3,0,0,0
lava-shield-food-probe-20260915,train-candidate,maxima,0,3072,7,2,0,0,0.0,31,7,0,0,0
lava-shield-food-probe-20260915,train-candidate,maxima,1,3072,9,2,0,0,0.0,40,3,0,0,0
lava-shield-food-probe-20260915,train-candidate,maxima,2,3072,7,2,0,0,0.0,29,4,0,0,0
lava-shield-food-probe-20260915,train-candidate,maxima,3,3072,7,2,0,0,0.0,33,4,0,0,0
lava-shield-food-probe-20260915,train-candidate,maxima,0,3584,8,3,0,0,0.0,36,8,0,0,0
lava-shield-food-probe-20260915,train-candidate,maxima,1,3584,10,2,0,0,0.0,45,7,0,0,0
lava-shield-food-probe-20260915,train-candidate,maxima,2,3584,8,2,0,0,0.0,33,9,0,0,0
lava-shield-food-probe-20260915,train-candidate,maxima,3,3584,8,2,0,0,0.0,39,6,0,0,0
lava-shield-food-probe-20260915,train-candidate,maxima,0,4096,8,3,0,0,0.0,45,9,0,0,0
lava-shield-food-probe-20260915,train-candidate,maxima,1,4096,11,3,0,0,0.0,54,9,0,0,0
lava-shield-food-probe-20260915,train-candidate,maxima,2,4096,8,3,0,0,0.0,39,10,0,0,0
lava-shield-food-probe-20260915,train-candidate,maxima,3,4096,9,3,0,0,0.0,46,6,0,0,0
lava-shield-food-probe-20260915,train-candidate,maxima,0,4608,9,3,0,1,0.0,55,11,0,0,0
lava-shield-food-probe-20260915,train-candidate,maxima,1,4608,11,3,0,1,0.0,64,12,0,0,0
lava-shield-food-probe-20260915,train-candidate,maxima,2,4608,8,3,0,1,0.0,47,11,0,0,0
lava-shield-food-probe-20260915,train-candidate,maxima,3,4608,10,3,0,1,0.0,52,7,0,0,0
lava-shield-food-probe-20260915,train-candidate,maxima,0,5120,9,3,0,3,0.0,64,12,0,0,0
lava-shield-food-probe-20260915,train-candidate,maxima,1,5120,12,4,0,2,0.0,72,14,0,0,0
lava-shield-food-probe-20260915,train-candidate,maxima,2,5120,8,3,1,2,0.125,52,13,0,0,0
lava-shield-food-probe-20260915,train-candidate,maxima,3,5120,11,3,1,3,0.09090909090909091,59,10,0,0,0
lava-shield-food-probe-20260915,train-candidate,maxima,0,5632,10,3,2,4,0.2,69,13,0,1,0
lava-shield-food-probe-20260915,train-candidate,maxima,1,5632,14,4,1,3,0.07142857142857142,79,14,0,1,0
lava-shield-food-probe-20260915,train-candidate,maxima,2,5632,9,3,3,3,0.3333333333333333,58,13,0,1,0
lava-shield-food-probe-20260915,train-candidate,maxima,3,5632,11,3,2,4,0.18181818181818182,62,13,0,1,0
lava-shield-food-probe-20260915,train-candidate,maxima,0,6144,10,3,0,1,0.0,75,13,0,4,0
lava-shield-food-probe-20260915,train-candidate,maxima,1,6144,16,4,1,1,0.0625,89,14,0,3,0
lava-shield-food-probe-20260915,train-candidate,maxima,2,6144,9,4,2,2,0.2222222222222222,61,14,0,2,0
lava-shield-food-probe-20260915,train-candidate,maxima,3,6144,11,4,0,0,0.0,66,14,0,5,0
lava-shield-food-probe-20260915,train-candidate,maxima,0,6656,10,3,0,1,0.0,85,14,0,5,0
lava-shield-food-probe-20260915,train-candidate,maxima,1,6656,18,4,0,1,0.0,103,14,0,4,0
lava-shield-food-probe-20260915,train-candidate,maxima,2,6656,9,4,1,1,0.1111111111111111,71,14,0,4,0
lava-shield-food-probe-20260915,train-candidate,maxima,3,6656,12,4,0,1,0.0,77,14,0,5,0
lava-shield-food-probe-20260915,train-candidate,maxima,0,7168,11,4,0,1,0.0,96,14,0,5,0
lava-shield-food-probe-20260915,train-candidate,maxima,1,7168,19,4,1,3,0.05263157894736842,113,14,0,4,0
lava-shield-food-probe-20260915,train-candidate,maxima,2,7168,10,4,1,2,0.1,78,14,0,4,0
lava-shield-food-probe-20260915,train-candidate,maxima,3,7168,14,4,0,1,0.0,86,14,0,5,0
lava-shield-food-probe-20260915,train-candidate,maxima,0,7680,13,5,0,1,0.0,114,14,0,6,0
lava-shield-food-probe-20260915,train-candidate,maxima,1,7680,22,4,1,2,0.045454545454545456,123,20,0,5,0
lava-shield-food-probe-20260915,train-candidate,maxima,2,7680,11,4,1,2,0.09090909090909091,84,14,0,5,0
lava-shield-food-probe-20260915,train-candidate,maxima,3,7680,16,4,1,1,0.0625,95,14,0,6,0
lava-shield-food-probe-20260915,train-candidate,maxima,0,8192,14,4,0,2,0.0,133,14,0,6,0
lava-shield-food-probe-20260915,train-candidate,maxima,1,8192,23,5,1,2,0.043478260869565216,133,21,0,7,0
lava-shield-food-probe-20260915,train-candidate,maxima,2,8192,12,4,1,1,0.08333333333333333,96,14,0,6,0
lava-shield-food-probe-20260915,train-candidate,maxima,3,8192,17,4,0,0,0.0,104,14,0,7,0
lava-shield-food-probe-20260915,train-candidate,maxima,0,8704,18,4,0,2,0.0,152,14,0,7,0
lava-shield-food-probe-20260915,train-candidate,maxima,1,8704,25,5,0,2,0.0,147,23,0,8,0
lava-shield-food-probe-20260915,train-candidate,maxima,2,8704,13,4,0,1,0.0,111,14,0,7,0
lava-shield-food-probe-20260915,train-candidate,maxima,3,8704,20,4,0,2,0.0,116,14,0,7,0
lava-shield-food-probe-20260915,train-candidate,maxima,0,9216,21,4,0,0,0.0,173,17,0,9,0
lava-shield-food-probe-20260915,train-candidate,maxima,1,9216,28,6,0,2,0.0,167,24,0,9,0
lava-shield-food-probe-20260915,train-candidate,maxima,2,9216,14,5,0,1,0.0,125,14,0,7,0
lava-shield-food-probe-20260915,train-candidate,maxima,3,9216,22,4,0,2,0.0,124,19,0,7,0
lava-shield-food-probe-20260915,train-candidate,maxima,0,9728,25,4,0,0,0.0,188,22,0,9,0
lava-shield-food-probe-20260915,train-candidate,maxima,1,9728,30,6,1,3,0.03333333333333333,192,24,0,9,0
lava-shield-food-probe-20260915,train-candidate,maxima,2,9728,16,4,1,1,0.0625,140,14,0,8,0
lava-shield-food-probe-20260915,train-candidate,maxima,3,9728,23,4,0,1,0.0,133,21,0,9,0
lava-shield-food-probe-20260915,train-candidate,maxima,0,10240,28,5,0,0,0.0,203,22,0,9,0
lava-shield-food-probe-20260915,train-candidate,maxima,1,10240,32,6,1,3,0.03125,214,24,0,10,0
lava-shield-food-probe-20260915,train-candidate,maxima,2,10240,19,4,0,0,0.0,157,14,0,9,0
lava-shield-food-probe-20260915,train-candidate,maxima,3,10240,25,5,0,3,0.0,144,23,0,9,0
lava-shield-food-probe-20260915,train-candidate,maxima,0,10752,31,5,0,0,0.0,221,25,0,9,0
lava-shield-food-probe-20260915,train-candidate,maxima,1,10752,35,6,1,2,0.02857142857142857,233,24,0,12,0
lava-shield-food-probe-20260915,train-candidate,maxima,2,10752,22,4,0,0,0.0,174,14,0,9,0
lava-shield-food-probe-20260915,train-candidate,maxima,3,10752,27,5,1,3,0.037037037037037035,155,24,0,10,0
lava-shield-food-probe-20260915,train-candidate,maxima,0,11264,35,7,1,2,0.02857142857142857,238,28,0,9,0
lava-shield-food-probe-20260915,train-candidate,maxima,1,11264,37,6,1,2,0.02702702702702703,253,26,0,13,0
lava-shield-food-probe-20260915,train-candidate,maxima,2,11264,25,4,0,0,0.0,190,21,0,9,0
